mechanism,interaction_id,role,page,locale,node,classes,native_context,source,status,selector
IX2,e-15,trigger,/prestazioni/sedazione-cosciente,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/impianti-di-nuova-generazione,it,wf:82b2ce1d-fc74-8408-a46c-893c2f6ef846,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef846"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/impianti-di-nuova-generazione,it,wf:31ceb2a2-0ab3-5832-6e6c-056646482e59,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""31ceb2a2-0ab3-5832-6e6c-056646482e59"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/impianti-di-nuova-generazione,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/materiali-e-apparecchiature,it,wf:82b2ce1d-fc74-8408-a46c-893c2f6ef846,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef846"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/materiali-e-apparecchiature,it,wf:31ceb2a2-0ab3-5832-6e6c-056646482e59,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""31ceb2a2-0ab3-5832-6e6c-056646482e59"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/materiali-e-apparecchiature,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/laboratorio-odontotecnico,it,wf:82b2ce1d-fc74-8408-a46c-893c2f6ef846,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef846"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/laboratorio-odontotecnico,it,wf:31ceb2a2-0ab3-5832-6e6c-056646482e59,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""31ceb2a2-0ab3-5832-6e6c-056646482e59"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/laboratorio-odontotecnico,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/come-raggiungerci,it,wf:82b2ce1d-fc74-8408-a46c-893c2f6ef846,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef846"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/come-raggiungerci,it,wf:31ceb2a2-0ab3-5832-6e6c-056646482e59,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""31ceb2a2-0ab3-5832-6e6c-056646482e59"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/come-raggiungerci,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/tutto-in-un-unico-luogo,it,wf:82b2ce1d-fc74-8408-a46c-893c2f6ef846,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef846"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/tutto-in-un-unico-luogo,it,wf:31ceb2a2-0ab3-5832-6e6c-056646482e59,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""31ceb2a2-0ab3-5832-6e6c-056646482e59"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/tutto-in-un-unico-luogo,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/i-nostri-specialisti,it,wf:82b2ce1d-fc74-8408-a46c-893c2f6ef846,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef846"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/i-nostri-specialisti,it,wf:31ceb2a2-0ab3-5832-6e6c-056646482e59,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""31ceb2a2-0ab3-5832-6e6c-056646482e59"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/su-di-noi/i-nostri-specialisti,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/corone-faccette-ponti-e-protesi,it,wf:82b2ce1d-fc74-8408-a46c-893c2f6ef846,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef846"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/corone-faccette-ponti-e-protesi,it,wf:31ceb2a2-0ab3-5832-6e6c-056646482e59,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""31ceb2a2-0ab3-5832-6e6c-056646482e59"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/corone-faccette-ponti-e-protesi,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/sbiancamento-dei-denti,it,wf:82b2ce1d-fc74-8408-a46c-893c2f6ef846,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef846"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/sbiancamento-dei-denti,it,wf:31ceb2a2-0ab3-5832-6e6c-056646482e59,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""31ceb2a2-0ab3-5832-6e6c-056646482e59"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/sbiancamento-dei-denti,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/premium-ponte-fisso-su-impianti,it,wf:82b2ce1d-fc74-8408-a46c-893c2f6ef846,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef846"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/premium-ponte-fisso-su-impianti,it,wf:31ceb2a2-0ab3-5832-6e6c-056646482e59,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""31ceb2a2-0ab3-5832-6e6c-056646482e59"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/premium-ponte-fisso-su-impianti,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,wf:82b2ce1d-fc74-8408-a46c-893c2f6ef846,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef846"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,wf:31ceb2a2-0ab3-5832-6e6c-056646482e59,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""31ceb2a2-0ab3-5832-6e6c-056646482e59"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/,it,wf:82b2ce1d-fc74-8408-a46c-893c2f6ef846,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef846"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/,it,wf:31ceb2a2-0ab3-5832-6e6c-056646482e59,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""31ceb2a2-0ab3-5832-6e6c-056646482e59"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,trigger,/,it,wf:4c3fd33f-e263-1f21-639c-f87aaf2ae9c6,"[""nav-dropdown"", ""w-dropdown""]","[{""scopeId"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""nativeNodeId"": ""4c3fd33f-e263-1f21-639c-f87aaf2ae9c6"", ""styleNames"": [""Nav Dropdown""], ""type"": ""DropdownWrapper"", ""source"": ""raw/mcp/component-trees-0.json""}]",raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/condizioni-di-utilizzo,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/condizioni-di-utilizzo,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/condizioni-di-utilizzo,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informativa-sulla-privacy,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informativa-sulla-privacy,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informativa-sulla-privacy,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informazioni-per-pazienti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informazioni-per-pazienti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informazioni-per-pazienti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/chi-siamo,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/chi-siamo,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/chi-siamo,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/prestazioni-dentali,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/prestazioni-dentali,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/prestazioni-dentali,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informazioni/trasporto,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informazioni/trasporto,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informazioni/trasporto,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informazioni/alloggio,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informazioni/alloggio,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
IX2,e-15,action:a-2-n,/informazioni/alloggio,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>nav:nth-of-type(1),"[""nav-dropdown-list"", ""w-dropdown-list""]",,raw/published/resources/03c1fa8b77cf-dentvitalis33.schunk.6ecbf8a934abc739.js,derived,
